"","CAPTURISTA","OBSERVACIONES","FECHA LISTA","NUM LISTA","HORARIO AUDIENCIA","EXPEDIENTE","ANIO","uno","ESTADO PROCESAL POST-AUDIENCIA","FECHA SIGUIENTE AUDIENCIA","EJECUTORIA","NOTIFICACION","P_ACTOR","P_R.ACTOR","P_DEMANDADO","P_R.DEMANDADO","E_ACTOR","E_R.ACTOR","E_DEMANDADO","E_R.DEMANDADO","TRATAMIENTO QUE LES TOCO","TRATAMIENTO EXTRA","SE LLEVO TRATAMIENTO","SE CONCILIO?","CANTIDAD DE CONVENIO","CUANTO PAGARON HOY?","SE DESISTIÓ?","CANTIDAD DE DESISTIMIENTO","OBSERVACIONES2","id_exp_anio","max_fecha1","max_fecha2","tuvo_tratamiento","c1_se_concilio","c1_fecha_convenio","c1_fecha pago_convenio","c1_faltan_pagos_convenio","c1_cantidad_total_pagada_convenio","c1_convenio_insubsistente","c1_desistimiento","c1_estatus_concluido","c2_se_concilio","c2_fecha_convenio","c2_fecha pago_convenio","c2_faltan_pagos_convenio","c2_cantidad_total_pagada_convenio","c2_convenio_insubsistente","c2_desistimiento","c2_estatus_concluido"
"2660","MIGUEL",,2016-05-17,31,1899-12-31 11:00:00,1349,2009,"SI","3","09/08/2016",0,"4",,1,,1,,,,1,1,,1,0,,,,,,"1349/2009",1,1,1,"0",,,"0","0","0","1","1",,,,,,,,
"2661","MIGUEL",,2016-05-17,32,1899-12-31 11:00:00,1626,2012,"SI",".",,0,"4",,1,,1,1,,,1,3,,1,0,,,,,"LAUDO","1626/2012",1,1,1,"0",,,"0","0","0","0","1",,,,,,,,
"2662","MIGUEL",,2016-05-17,33,1899-12-31 11:00:00,1757,2012,"FED EXH","1","05/10/2016",0,"2",,,,1,,,,,0,,0,0,,,,,,"1757/2012",1,0,0,,,,,,,,,,,,,,,,
"2663","MIGUEL",,2016-05-17,34,1899-12-31 11:00:00,204,2013,"FED","3","05/07/2016",0,"2",,1,,1,,,,,0,,0,0,,,,,,"204/2013",1,0,0,,,,,,,,,,,,,,,,
"2664","MIGUEL",,2016-05-17,35,1899-12-31 11:00:00,142,2014,"FED","3","13/09/2016",0,"4",1,1,,1,,,,,0,,0,0,,,,,,"142/2014",1,0,0,,,,,,,,,,,,,,,,
"2665","MIGUEL",,2016-05-17,36,1899-12-31 11:00:00,313,2014,"SI","3","17/05/2016",0,"2",,1,1,1,,,,1,1,,1,0,,,,,,"313/2014",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"2666","MIGUEL",,2016-05-17,37,1899-12-31 11:00:00,627,2014,"FED EXH","1","03/10/2016",0,"2.2999999999999998",1,1,,1,,,,,0,,0,0,,,,,,"627/2014",1,0,0,,,,,,,,,,,,,,,,
"2667","MIGUEL",,2016-05-17,38,1899-12-31 11:00:00,1770,2014,"SI","3","20/09/2016",0,"2",,,,1,,0,,0,2,,0,0,,,,,,"1770/2014",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"2668","MIGUEL",,2016-05-17,39,1899-12-31 11:00:00,188,2015,"N/T ACT",,,,,,,,,,,,,0,,0,0,,,,,,"188/2015",1,0,0,,,,,,,,,,,,,,,,
"2669","MIGUEL",,2016-05-17,40,1899-12-31 11:00:00,639,2012,"NSD",,,,,,,,,,,,,0,,0,0,,,,,,"639/2012",1,0,0,,,,,,,,,,,,,,,,
"2670","MIGUEL",,2016-05-17,41,1899-12-31 11:00:00,959,2013,"SI","1","04/10/2016",0,"1",,,,,,,,1,2,,1,0,,,,,,"959/2013",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"2671","MIGUEL",,2016-05-17,42,1899-12-31 11:30:00,1154,2015,"FED","1","19/09/2016",0,"1",,1,,1,,,,,0,,0,0,,,,,,"1154/2015",1,0,0,,,,,,,,,,,,,,,,
"2672","MIGUEL",,2016-05-17,43,1899-12-31 12:00:00,840,2010,"FED EXH","1.2","04/10/2016",0,"2",,1,,1,,,,,0,,0,0,,,,,,"840/2010",1,0,0,,,,,,,,,,,,,,,,
"2673","MIGUEL",,2016-05-17,44,1899-12-31 12:00:00,1657,2013,"FED",,,,,,,,,,,,,0,,0,0,,,,,,"1657/2013",1,0,0,,,,,,,,,,,,,,,,
"2674","MIGUEL",,2016-05-17,45,1899-12-31 12:00:00,1779,2013,"O/F",,,,,,,,,,,,,0,,0,0,,,,,,"1779/2013",1,0,0,,,,,,,,,,,,,,,,
"2675","MIGUEL",,2016-05-17,46,1899-12-31 12:00:00,311,2014,"FED EXH",".",,0,"2",,,,,,,,,0,,0,0,,,,,"VISTA ACTORA","311/2014",1,0,0,,,,,,,,,,,,,,,,
"2676","MIGUEL",,2016-05-17,47,1899-12-31 12:00:00,1585,2014,"FED","1","12/09/2016",0,"1",,1,,1,,,,,0,,0,0,,,,,,"1585/2014",1,0,0,,,,,,,,,,,,,,,,
"2677","MIGUEL",,2016-05-17,48,1899-12-31 12:00:00,927,2015,"O/F",,,,,,,,,,,,,0,,0,0,,,,,,"927/2015",1,0,0,,,,,,,,,,,,,,,,
"2678","MIGUEL",,2016-05-17,49,1899-12-31 12:00:00,1752,2015,"A/G CONV",,,,,,,,,,,,,0,,0,0,,,,,,"1752/2015",1,0,0,,,,,,,,,,,,,,,,
"2679","MIGUEL",,2016-05-17,50,1899-12-31 12:00:00,1767,2015,"O/F",,,,,,,,,,,,,0,,0,0,,,,,,"1767/2015",1,0,0,,,,,,,,,,,,,,,,
"2680","MIGUEL",,2016-05-17,51,1899-12-31 12:00:00,1779,2015,"FED","5","31/05/2016",0,"4",1,1,,1,,,,,0,,0,1,9000,,,,,"1779/2015",1,0,0,,,,,,,,,,,,,,,,
"2681","MIGUEL",,2016-05-17,52,1899-12-31 12:00:00,1841,2015,"CTD","1","08/08/2016",0,"2",,1,,,,,,,0,,0,0,,,,,,"1841/2015",1,0,0,,,,,,,,,,,,,,,,
"2682","MIGUEL",,2016-05-17,53,1899-12-31 12:00:00,624,2013,"FED EXH","1","12/09/2016",0,"3",,,,,,,,,0,,0,0,,,,,,"624/2013",1,0,0,,,,,,,,,,,,,,,,
"2683","MIGUEL",,2016-05-18,1,1899-12-31 09:00:00,885,2012,"SI",".",,0,"2",,1,,,,1,,,2,,1,0,,,,,"TURNADO DICTAMINADOR","885/2012",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"2684","MIGUEL",,2016-05-18,2,1899-12-31 09:00:00,649,2015,"SI","3","27/09/2016",0,"4",,1,,1,,0,,,0,,0,0,,,,,,"649/2015",1,0,0,,,,,,,,,,,,,,,,
"2685","MIGUEL",,2016-05-18,3,1899-12-31 09:00:00,1059,2010,"NSA","3","26/10/2016",0,"1",,,,1,,0,,,0,,0,0,,,,,,"1059/2010",1,0,0,,,,,,,,,,,,,,,,
"2686","MIGUEL",,2016-05-18,4,1899-12-31 09:00:00,1348,2009,"NST","3","03/11/2016",0,"1",,1,,1,,,,,0,,0,0,,,,,,"1348/2009",1,0,0,,,,,,,,,,,,,,,,
"2687","MIGUEL",,2016-05-18,5,1899-12-31 09:00:00,1694,2009,"SI","3","23/05/2016",0,"4",,1,,1,,1,,1,3,,1,0,,,,,,"1694/2009",0,0,1,,,,,,,,,,,,,,,,
"2688","MIGUEL",,2016-05-18,6,1899-12-31 09:00:00,713,2015,"SI","5","26/05/2016",0,"4",1,1,,2,,1,,1,2,,1,1,10000,,,,,"713/2015",0,1,1,"1","01/05/2016","26/05/2016","0","10000","0","0","1",,,,,,,,
"2689","MIGUEL",,2016-05-18,7,1899-12-31 09:00:00,773,2013,"N/T CONVENIO",,,,,,,,,,,,,0,,0,0,,,,,,"773/2013",1,0,0,,,,,,,,,,,,,,,,
"2690","MIGUEL",,2016-05-18,8,1899-12-31 09:00:00,1181,2013,"NST",".",,0,"4",,1,,1,,,,,0,,0,0,,,,,"VISTA PARTES","1181/2013",1,0,0,,,,,,,,,,,,,,,,
"2691","MIGUEL",,2016-05-18,9,1899-12-31 09:00:00,1196,2013,"SI","3","04/10/2016",0,"2",,1,,1,,,,0,3,,0,0,,,,,,"1196/2013",0,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"2692","MIGUEL",,2016-05-18,10,1899-12-31 09:00:00,1348,2013,"SI",".",,0,"4",,1,,1,,1,,,1,,1,0,,,,,"TURNADO DICTAMINADOR","1348/2013",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"2693","MIGUEL",,2016-05-18,11,1899-12-31 09:00:00,147,2014,"N/T ACTUARIO","3","07/11/2016",0,"1",,,,1,,0,,,0,,0,0,,,,,,"147/2014",0,0,0,,,,,,,,,,,,,,,,
"2694","MIGUEL",,2016-05-18,12,1899-12-31 09:00:00,528,2014,"AUD","3","25/10/2016",0,"4",,1,,1,,,,,0,,0,0,,,,,,"528/2014",1,0,0,,,,,,,,,,,,,,,,
"2695","MIGUEL",,2016-05-18,13,1899-12-31 09:00:00,1005,2014,"SI","3","24/10/2016",0,"2",,1,,,,1,,,1,,1,0,,,,,,"1005/2014",0,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"2696","MIGUEL",,2016-05-18,14,1899-12-31 09:00:00,179,2015,"N/T CONVENIO",,,,,,,,,,,,,0,,0,0,,,,,,"179/2015",1,0,0,,,,,,,,,,,,,,,,
"2697","MIGUEL",,2016-05-18,15,1899-12-31 09:00:00,741,2015,"NST","3","07/09/2016",0,"1",,1,,1,,0,,,0,,0,0,,,,,,"741/2015",1,0,0,,,,,,,,,,,,,,,,
"2698","MIGUEL",,2016-05-18,16,1899-12-31 09:00:00,910,2015,"SI","3","07/11/2016",0,"4",,1,,1,,,,,0,,0,0,,,,,,"910/2015",1,0,0,,,,,,,,,,,,,,,,
"2699","MIGUEL",,2016-05-18,17,1899-12-31 09:30:00,760,2013,"NST","3","27/10/2016",0,"1.2",,,,1,,,,,0,,0,0,,,,,,"760/2013",1,0,0,,,,,,,,,,,,,,,,
"2700","MIGUEL",,2016-05-18,18,1899-12-31 09:30:00,2192,2015,"CTD","2","06/07/2016",0,"2",,1,,,,,,,0,,0,0,,,,,,"2192/2015",1,0,0,,,,,,,,,,,,,,,,
"2701","MIGUEL",,2016-05-18,19,1899-12-31 09:30:00,1859,2014,"FED","1","05/09/2016",0,"1",,1,,1,,0,,,0,,0,0,,,,,,"1859/2014",1,0,0,,,,,,,,,,,,,,,,
"2702","MIGUEL",,2016-05-18,20,1899-12-31 10:00:00,1289,2014,"FED","1","05/10/2016",0,"1",,1,,,,,,,0,,0,0,,,,,,"1289/2014",1,0,0,,,,,,,,,,,,,,,,
"2703","MIGUEL",,2016-05-18,21,1899-12-31 10:00:00,614,2007,"N/T ACTUARIO","1","12/09/2016",0,"1.2",1,,,,,,,,0,,0,0,,,,,,"614/2007",1,0,0,,,,,,,,,,,,,,,,
"2704","MIGUEL",,2016-05-18,22,1899-12-31 10:00:00,1758,2008,"N/T ACTUARIO","1.2","06/10/2016",0,"2",,,,,,,,,0,,0,0,,,,,,"1758/2008",1,0,0,,,,,,,,,,,,,,,,
"2705","MIGUEL",,2016-05-18,23,1899-12-31 10:00:00,1885,2011,"SI","1","22/09/2016",0,"1",,1,,1,,1,,1,2,,1,0,,,,,,"1885/2011",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"2706","MIGUEL",,2016-05-18,24,1899-12-31 10:00:00,2085,2011,"FED","1.2","13/09/2016",0,"2",,1,,2,,,,,0,,0,0,,,,,,"2085/2011",1,0,0,,,,,,,,,,,,,,,,
"2707","MIGUEL",,2016-05-18,25,1899-12-31 10:00:00,1116,2012,"SI","1.2","20/10/2016",0,"2",,1,,1,,1,,0,1,,1,0,,,,,,"1116/2012",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"2708","MIGUEL",,2016-05-18,26,1899-12-31 10:00:00,587,2013,"FED EXH",,,,,,,,,,,,,0,,0,0,,,,,,"587/2013",1,0,0,,,,,,,,,,,,,,,,
"2709","MIGUEL",,2016-05-18,27,1899-12-31 10:00:00,1651,2013,"SI","3","26/10/2016",0,"1",,1,,1,,0,,1,1,,1,0,,,,,,"1651/2013",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"2710","MIGUEL",,2016-05-18,28,1899-12-31 10:00:00,440,2014,"FED",,,,,,,,,,,,,3,,0,0,,,,,"SE DESISTE HASTA EL DIA 07/10/2016 DEJANDO INSUBSISTENTE EL CONVENIO","440/2014",1,1,1,"1","05/05/2015","20/05/2016","0","3900","1","1","1",,,,,,,,
"2711","MIGUEL",,2016-05-18,29,1899-12-31 10:00:00,474,2015,"SI","3","19/05/2016",0,"2",,,,,,,,,2,,0,0,,,,,,"474/2015",0,0,1,,,,,,,,,,,,,,,,
"2712","MIGUEL",,2016-05-18,30,1899-12-31 10:00:00,726,2015,"SI","5","09/06/2016",0,"4",1,1,,1,,1,,0,3,,1,1,5000,,,,,"726/2015",1,1,1,"1","18/05/2016","09/06/2016","0","5000","0","0","1",,,,,,,,
"2713","MIGUEL",,2016-05-18,31,1899-12-31 10:00:00,1651,2015,"O/F",,,,,,,,,,,,,0,,0,0,,,,,,"1651/2015",1,0,0,,,,,,,,,,,,,,,,
"2714","MIGUEL",,2016-05-18,32,1899-12-31 10:00:00,1653,2015,"O/F",,,,,,,,,,,,,0,,0,0,,,,,,"1653/2015",1,0,0,,,,,,,,,,,,,,,,
"2715","MIGUEL",,2016-05-18,33,1899-12-31 10:30:00,1102,2015,"SI","3","07/11/2016",0,"1",,,,,,0,,1,1,TRUE,1,0,,,,,,"1102/2015",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"2716","MIGUEL",,2016-05-18,34,1899-12-31 10:30:00,110,2016,"FED","1","16/08/2016",0,"1",,1,,,,,,,0,,0,0,,,,,,"110/2016",1,0,0,,,,,,,,,,,,,,,,
"2717","MIGUEL",,2016-05-18,35,1899-12-31 11:00:00,1573,2013,"SI","2","25/10/2016",0,"2",,1,,1,,,,1,2,,1,0,,,,,,"1573/2013",1,1,1,"0",,,"0","0","0","1","1",,,,,,,,
"2718","MIGUEL",,2016-05-18,36,1899-12-31 11:00:00,461,2011,"SI","7","18/08/2016",0,"2",,1,,1,,,,1,1,,1,0,,,,,,"461/2011",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"2719","MIGUEL",,2016-05-18,37,1899-12-31 11:00:00,1910,2011,"FED EXH","1.2","10/10/2016",0,"1.2",,1,,,,,,,0,,0,0,,,,,,"1910/2011",1,0,0,,,,,,,,,,,,,,,,
"2720","MIGUEL",,2016-05-18,38,1899-12-31 11:00:00,1001,2013,"NSD","1","20/09/2016",0,"1",,1,,,,,,,0,,0,0,,,,,,"1001/2013",1,0,0,,,,,,,,,,,,,,,,
"2721","MIGUEL",,2016-05-18,39,1899-12-31 11:00:00,1939,2013,"FED","1","05/10/2016",0,"1",,1,,1,,,,,0,,0,0,,,,,,"1939/2013",1,0,0,,,,,,,,,,,,,,,,
"2722","MIGUEL",,2016-05-18,40,1899-12-31 11:00:00,1308,2014,"NSD","1","05/10/2016",0,"1",,1,,,,,,,0,,0,0,,,,,,"1308/2014",1,0,0,,,,,,,,,,,,,,,,
"2723","MIGUEL",,2016-05-18,41,1899-12-31 11:00:00,1966,2014,"O/F",,,,,,,,,,,,,0,,0,0,,,,,,"1966/2014",1,0,0,,,,,,,,,,,,,,,,
"2724","MIGUEL",,2016-05-18,42,1899-12-31 11:00:00,331,2015,"CTD","1","21/09/2016",0,"2",,1,,2,,,,,0,,0,0,,,,,,"331/2015",1,0,0,,,,,,,,,,,,,,,,
"2725","MIGUEL",,2016-05-18,43,1899-12-31 11:00:00,1044,2015,"FED","2","24/10/2016",0,"2",,,,1,,,,,0,,0,0,,,,,,"1044/2015",1,0,0,,,,,,,,,,,,,,,,
"2726","MIGUEL",,2016-05-18,44,1899-12-31 11:00:00,1083,2015,"FED","1","21/09/2016",0,"1",,1,,,,,,,0,,0,0,,,,,,"1083/2015",1,0,0,,,,,,,,,,,,,,,,
"2727","MIGUEL",,2016-05-18,45,1899-12-31 11:00:00,1346,2015,"SI","2","24/10/2016",0,"4",,1,,1,,,,1,3,,1,0,,,,,,"1346/2015",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"2728","MIGUEL",,2016-05-18,46,1899-12-31 11:00:00,1885,2015,"SI","1","22/09/2016",0,"1",,1,,1,,0,,0,2,,0,0,,,,,,"1885/2015",1,1,1,"0",,,"0","0","0","1","1",,,,,,,,
"2729","MIGUEL",,2016-05-18,47,1899-12-31 11:00:00,2167,2015,"SI","2","24/10/2016",0,"1",,1,,1,,,,1,3,,1,0,,,,,,"2167/2015",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"2730","MIGUEL",,2016-05-18,48,1899-12-31 11:30:00,1626,2015,"N/T",,,,,,,,,,,,,0,,0,0,,,,,,"1626/2015",1,0,0,,,,,,,,,,,,,,,,
"2731","MIGUEL",,2016-05-18,49,1899-12-31 11:30:00,686,2016,"CTD","1","01/07/2016",0,"2",,1,,,,,,,0,,0,0,,,,,,"686/2016",1,0,0,,,,,,,,,,,,,,,,
"2732","MIGUEL",,2016-05-18,50,1899-12-31 12:00:00,2143,2012,"FED EXH","1","21/09/2016",0,"2",,,,,,,,,0,,0,0,,,,,,"2143/2012",1,0,0,,,,,,,,,,,,,,,,
"2733","MIGUEL",,2016-05-18,51,1899-12-31 12:00:00,1976,2013,"FED","1","04/10/2016",0,"1",,1,,,,,,,0,,0,0,,,,,,"1976/2013",1,0,0,,,,,,,,,,,,,,,,
"2734","MIGUEL",,2016-05-18,52,1899-12-31 12:00:00,2125,2013,"SI","2","27/10/2016",0,"2",,1,,1,,,,0,1,,0,0,,,,,,"2125/2013",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"2735","MIGUEL",,2016-05-18,53,1899-12-31 12:00:00,1714,2014,"O/F",,,,,,,,,,,,,0,,0,0,,,,,,"1714/2014",1,0,0,,,,,,,,,,,,,,,,
"2736","MIGUEL",,2016-05-18,54,1899-12-31 12:00:00,1828,2014,"O/F",,,,,,,,,,,,,0,,0,0,,,,,,"1828/2014",1,0,0,,,,,,,,,,,,,,,,
"2737","MIGUEL",,2016-05-18,55,1899-12-31 12:00:00,1892,2014,"SI",".",,0,"4",,1,,1,,1,,0,3,,1,0,,,,,,"1892/2014",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"2738","MIGUEL",,2016-05-18,56,1899-12-31 12:00:00,2008,2015,"N/T A/G",,,,,,,,,,,,,0,,0,0,,,,,,"2008/2015",1,0,0,,,,,,,,,,,,,,,,
"2739","MIGUEL",,2016-05-18,57,1899-12-31 12:00:00,1094,2015,"FED","1","19/09/2016",0,"1",1,2,,1,,,,,0,,0,0,,,,,,"1094/2015",1,0,0,,,,,,,,,,,,,,,,
"2740","MIGUEL",,2016-05-18,58,1899-12-31 12:00:00,1748,2015,"FED","1","05/10/2016",0,"1",,,,,,,,,0,,0,0,,,,,,"1748/2015",1,0,0,,,,,,,,,,,,,,,,
"2741","MIGUEL",,2016-05-18,59,1899-12-31 12:00:00,1810,2015,"FED","1","06/10/2016",0,"1",,1,,,,,,,0,,0,0,,,,,,"1810/2015",1,0,0,,,,,,,,,,,,,,,,
"2742","MIGUEL",,2016-05-18,60,1899-12-31 12:00:00,1818,2015,"FED","1","06/10/2016",0,,,,,1,,,,,0,,0,0,,,,,,"1818/2015",1,0,0,,,,,,,,,,,,,,,,
"2743","MIGUEL",,2016-05-19,1,1899-12-31 09:00:00,1694,2009,"SI","3","23/05/2016",0,"2",,,,1,,,,0,1,,0,0,,,,,,"1694/2009",0,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"2744","MIGUEL",,2016-05-19,2,1899-12-31 09:00:00,1977,2009,"NSA","3","08/11/2016",0,"4",,1,,1,,,,,0,,0,0,,,,,,"1977/2009",1,0,0,,,,,,,,,,,,,,,,
"2745","MIGUEL",,2016-05-19,3,1899-12-31 09:00:00,1299,2011,"AUD","3","08/11/2016",0,"2",1,1,,,,,,,0,,0,0,,,,,,"1299/2011",1,0,0,,,,,,,,,,,,,,,,
"2746","MIGUEL",,2016-05-19,4,1899-12-31 09:00:00,2032,2011,"NST","3","10/11/2016",0,"2",,1,,1,,,,,0,,0,0,,,,,,"2032/2011",1,0,0,,,,,,,,,,,,,,,,
"2747","MIGUEL",,2016-05-19,5,1899-12-31 09:00:00,776,2012,"SI","5","25/05/2016",0,"4",1,1,,3,1,0,,1,1,,1,1,16000,,,,,"776/2012",0,1,1,"1","19/05/2016","25/05/2016","0","16000","0","0","1",,,,,,,,
"2748","MIGUEL",,2016-05-19,6,1899-12-31 09:00:00,1522,2012,"NST","3","09/11/2016",0,"1",,1,,,,,,,0,,0,0,,,,,,"1522/2012",1,0,0,,,,,,,,,,,,,,,,
"2749","MIGUEL",,2016-05-19,7,1899-12-31 09:00:00,713,2015,"O/F",,,,,,,,,,,,,0,,0,0,,,,,,"713/2015",1,0,0,,,,,,,,,,,,,,,,
"2750","MIGUEL",,2016-05-19,8,1899-12-31 09:00:00,1196,2013,"AUD",,,,,,,,,,,,,0,,0,0,,,,,,"1196/2013",1,0,0,,,,,,,,,,,,,,,,
"2751","MIGUEL",,2016-05-19,9,1899-12-31 09:00:00,12,2014,"N/T",,,,,,,,,,,,,0,,0,0,,,,,,"12/2014",1,0,0,,,,,,,,,,,,,,,,
"2752","MIGUEL",,2016-05-19,10,1899-12-31 09:00:00,147,2014,"AUD",,,,,,,,,,,,,0,,0,0,,,,,,"147/2014",1,0,0,,,,,,,,,,,,,,,,
"2753","MIGUEL",,2016-05-19,11,1899-12-31 09:00:00,1428,2014,"SI","5","25/05/2016",0,"4",1,2,1,2,,1,,1,3,,1,1,25000,,,,,"1428/2014",0,1,1,"1","19/05/2016","15/05/2016","0","25000","0","0","1",,,,,,,,
"2754","MIGUEL",,2016-05-19,12,1899-12-31 09:00:00,746,2015,"SI","5","31/05/2016",0,"2",,1,,1,,,,,0,,0,1,35000,,,,,"746/2015",0,0,0,,,,,,,,,,,,,,,,
"2755","MIGUEL",,2016-05-19,13,1899-12-31 09:00:00,1482,2015,"SI","3","25/10/2016",0,"1",1,2,,1,,1,,1,2,,1,0,,,,,,"1482/2015",0,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"2756","MIGUEL",,2016-05-19,14,1899-12-31 09:00:00,132,2016,"SI","3","07/11/2016",0,"1",,1,,1,,,,1,2,,1,0,,,,,,"132/2016",1,1,1,"0",,,"0","0","0","1","1",,,,,,,,
"2757","MIGUEL",,2016-05-19,15,1899-12-31 09:30:00,1640,2007,"SI",".",,0,"4",,1,,1,,,,0,3,,0,0,,,,,"TURNADO DICTAMINADOR","1640/2007",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"2758","MIGUEL",,2016-05-19,16,1899-12-31 09:30:00,1926,2009,"SI","3","08/11/2016",0,"2",,,,,,,,,1,,0,0,,,,,,"1926/2009",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"2759","MIGUEL",,2016-05-19,17,1899-12-31 09:30:00,1684,2015,"NSD","2","19/09/2016",0,"1",1,1,,,,,,,0,,0,0,,,,,,"1684/2015",1,0,0,,,,,,,,,,,,,,,,
"2760","MIGUEL",,2016-05-19,18,1899-12-31 10:00:00,474,2015,"SI","2","31/08/2016",0,"1",,1,,,,0,,0,3,,0,0,,,,,,"474/2015",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"2761","MIGUEL",,2016-05-19,19,1899-12-31 10:00:00,1182,2007,"CTD","1.2","22/09/2016",0,"2",,1,,,,,,,0,,0,0,,,,,,"1182/2007",1,0,0,,,,,,,,,,,,,,,,
"2762","MIGUEL",,2016-05-19,20,1899-12-31 10:00:00,1400,2008,"O/F",,,,,,,,,,,,,0,,0,0,,,,,,"1400/2008",1,0,0,,,,,,,,,,,,,,,,
"2763","MIGUEL",,2016-05-19,21,1899-12-31 10:00:00,641,2011,"SI","1.2","22/09/2016",0,"4",,1,,1,,0,,1,2,,1,0,,,,,,"641/2011",1,1,1,"0",,,"0","0","0","1","1",,,,,,,,
"2764","MIGUEL",,2016-05-19,22,1899-12-31 10:00:00,116,2012,"NSD","1.2","11/10/2016",0,"1",,1,,,,,,,0,,0,0,,,,,,"116/2012",1,0,0,,,,,,,,,,,,,,,,
"2765","MIGUEL",,2016-05-19,23,1899-12-31 10:00:00,202,2014,"O/F",,,,,,,,,,,,,0,,0,0,,,,,,"202/2014",1,0,0,,,,,,,,,,,,,,,,
"2766","MIGUEL",,2016-05-19,24,1899-12-31 10:00:00,551,2014,"SI",".",,0,"4",,1,,1,,,,0,2,,0,0,,,,,,"551/2014",0,0,1,,,,,,,,,,,,,,,,
"2767","MIGUEL",,2016-05-19,25,1899-12-31 10:00:00,28,2015,"SI","3","09/11/2016",0,"1",1,1,,1,,0,,0,2,,0,0,,,,,,"28/2015",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"2768","MIGUEL",,2016-05-19,26,1899-12-31 10:00:00,1528,2015,"N/T A/G",,,,,,,,,,,,,0,,0,0,,,,,,"1528/2015",1,0,0,,,,,,,,,,,,,,,,
"2769","MIGUEL",,2016-05-19,27,1899-12-31 10:00:00,1578,2015,"SI",".",,0,"2",,1,,,,1,,,1,,1,0,,,,,"TURNADO DICTAMINADOR","1578/2015",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"2770","MIGUEL",,2016-05-19,28,1899-12-31 10:00:00,1580,2015,"N/T A/G",,,,,,,,,,,,,0,,0,0,,,,,,"1580/2015",1,0,0,,,,,,,,,,,,,,,,
"2771","MIGUEL",,2016-05-19,29,1899-12-31 10:00:00,1786,2015,"SI","2","26/10/2016",0,"4",1,1,,1,,0,,0,3,,0,0,,,,,,"1786/2015",1,1,1,"1","26/10/2016","27/10/2016","0","7000","0","0","1",,,,,,,,
"2772","MIGUEL",,2016-05-19,30,1899-12-31 10:00:00,1809,2015,"SI","2","25/10/2016",0,"4",1,1,,1,1,0,,1,1,,1,0,,,,,"EL DIA QUE SE IBA A CUMPLIMENTAR SE DESISTEN","1809/2015",1,1,1,"1","25/10/2016","07/11/2016","0","80000","1","1","1",,,,,,,,
"2773","MIGUEL",,2016-05-19,31,1899-12-31 10:30:00,624,2014,"SI",".",,0,"2",1,,,,1,,,,1,,1,0,,,,,,"624/2014",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"2774","MIGUEL",,2016-05-19,32,1899-12-31 10:30:00,2126,2015,"SI","2","09/11/2016",0,"4",,1,,1,,0,,,3,,0,0,,,,,,"2126/2015",1,1,1,"1","17/06/2016",,"0","23250","0","0","1",,,,,,,,
"2775","MIGUEL",,2016-05-19,33,1899-12-31 10:30:00,180,2016,"FED","1","06/10/2016",0,"1.2",,1,,1,,,,,0,,0,0,,,,,,"180/2016",1,0,0,,,,,,,,,,,,,,,,
"2776","MIGUEL",,2016-05-19,34,1899-12-31 11:00:00,1133,2013,"SI","2","29/09/2016",0,"1",,1,,1,,1,,0,2,,1,0,,,,,,"1133/2013",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"2777","MIGUEL",,2016-05-19,35,1899-12-31 11:00:00,490,2014,"FED","1","05/10/2016",0,"1.2",,1,,1,,,,,0,,0,0,,,,,,"490/2014",1,0,0,,,,,,,,,,,,,,,,
"2778","MIGUEL",,2016-05-19,36,1899-12-31 11:00:00,757,2014,"FED",,,,,,,,,,,,,0,,0,0,,,,,,"757/2014",1,0,0,,,,,,,,,,,,,,,,
"2779","MIGUEL",,2016-05-19,37,1899-12-31 11:00:00,958,2015,"FED","1","05/10/2016",0,"2",,,,,,,,,0,,0,0,,,,,,"958/2015",1,0,0,,,,,,,,,,,,,,,,
