"d.convenio.df.tipo_de_abogado","d.convenio.df.giro_empresa","d.convenio.df.trab_base","d.convenio.df.acci_on_principal","d.convenio.df.causa","d.convenio.df.sueldo_diario_integrado","d.convenio.df.gen","d.convenio.df.horas","d.convenio.df.reinstalacion_t","d.convenio.df.indem_const_t","d.convenio.df.sal_caidos_t","d.convenio.df.rec_hr_extra","d.convenio.df.rec_20_d_ias_t","d.convenio.df.sarimssinfo","d.convenio.df.cod_imss","d.convenio.df.antig_anos","d.convenio.df.y","d.convenio.df.id"
"0","7","1","2","0",2057.215,"1",69,"0","1","1","1","0","1","0",1.06027397260274,1.28219178082192,2247
"0","7","0","2","0",186.66,"0",57.5,"0","1","1","1","0","0","0",1.49315068493151,0.498630136986301,2252
"1","10","0","2","0",65.23,"1",50,"0","1","1","1","0","0","0",1.55616438356164,0.0438356164383562,2253
"0","6","0","2","0",202.12,"0",52.5,"1","1","1","0","1","1","0",3.53972602739726,0.328767123287671,2257
"0","7","0","2","0",774.48,"0",60,"0","1","1","1","1","0","0",4.44657534246575,0.506849315068493,2260
"0","5","0","2","0",171.42,"0",78,"0","1","1","0","1","0","0",1.74520547945205,0.865753424657534,2265
"0","1","0","2","0",226.66,"0",54,"0","1","1","1","0","1","0",8.95890410958904,0.802739726027397,2267
"0","7","0","2","0",219.24,"0",84,"0","1","1","1","0","1","0",0.183561643835616,0.189041095890411,2269
"0","2","1","1","0",744.61,"0",72,"1","1","1","1","1","0","0",1.56438356164384,1.11506849315068,2272
"1","5","0","2","0",125.42,"1",40,"0","1","1","0","0","0","0",0.619178082191781,0.93972602739726,2273
"1","7","0","2","0",312.88,"0",45,"0","1","1","0","0","0","0",3.90684931506849,0.564383561643836,2281
"0","3","0","1","0",1433.33,"0",45,"1","0","1","0","0","1","0",3.27123287671233,1.34246575342466,2282
"0","1","1","2","0",553.33,"0",52.5,"0","1","1","1","1","0","0",18.8191780821918,1.46849315068493,2283
"0","7","0","1","0",634.8,"0",66,"1","0","1","1","0","1","0",0.197260273972603,1.94794520547945,2286
"0","5","0","2","0",272.23,"0",54,"0","1","1","1","0","1","0",2.72876712328767,0.758904109589041,2287
"0","4","0","2","0",107.85,"0",56,"0","1","1","1","0","1","0",0.0657534246575342,0.567123287671233,2288
"0","2","0","2","0",285.71,"0",54.5,"0","1","1","1","0","1","0",7.55890410958904,0.564383561643836,2290
"0","3","0","2","0",1030.66,"0",55,"0","1","1","1","0","0","0",0.843835616438356,0.547945205479452,2291
"0","3","0","2","0",150,"0",60,"0","1","1","0","0","0","0",2.22739726027397,1.46027397260274,2292
"0","3","0","2","0",243,"0",45,"0","1","1","0","0","1","0",4.57534246575342,0.786301369863014,2293
"0","3","0","1","0",747,"0",78,"1","1","1","1","1","1","0",15.758904109589,0.827397260273973,2294
"0","1","0","2","0",207,"0",60,"0","1","1","1","0","0","0",0.295890410958904,0.487671232876712,2295
"0","5","0","1","0",589.18,"0",48,"1","1","1","1","0","1","0",0.665753424657534,0.772602739726027,2296
"0","4","0","2","0",253.33,"0",48,"0","1","1","1","0","1","0",1.24109589041096,1.32054794520548,2297
"0","2","0","2","0",208.19,"1",39,"0","1","1","1","0","0","0",0.835616438356164,0.150684931506849,2298
"0","1","1","2","0",116.66,"1",48,"0","1","1","0","0","0","0",5.27123287671233,0.136986301369863,2299
"1","3","0","2","0",83.52,"0",36,"0","1","1","0","0","0","0",0.128767123287671,0.120547945205479,2300
