"estandarizados_duracion_convenio.id","estandarizados_duracion_convenio.antig_anos","estandarizados_duracion_convenio.horas","estandarizados_duracion_convenio.sueldo_diario_integrado","estandarizados_duracion_convenio.tipo_de_abogado","estandarizados_duracion_convenio.trab_base","estandarizados_duracion_convenio.gen","estandarizados_duracion_convenio.reinstalacion_t","estandarizados_duracion_convenio.indem_const_t","estandarizados_duracion_convenio.sal_caidos_t","estandarizados_duracion_convenio.rec_hr_extra","estandarizados_duracion_convenio.rec_20_d_ias_t","estandarizados_duracion_convenio.sarimssinfo","estandarizados_duracion_convenio.cod_imss","estandarizados_duracion_convenio.y"
1337,-0.222412280095498,-0.658472423244824,-0.234297039533178,"0","0","1","0","1","1","1","0","0","0",0.495890410958904
1339,-0.698224546354231,0.125529785315588,-0.184470151110739,"0","0","0","0","1","1","1","0","1","0",0.756164383561644
1340,0.214157737399629,0.125529785315588,-0.298690753349006,"0","0","0","0","1","1","1","0","0","0",0.635616438356164
1341,-0.592147842665106,-0.815272864956907,-0.545207719023325,"1","0","0","0","1","1","0","0","0","0",1.48493150684931
1343,-0.284954614062496,-0.815272864956907,-0.628530718962333,"1","0","1","0","1","1","0","0","0","0",0.263013698630137
1344,-0.739919435665563,-0.109670877252536,-0.648617005539936,"1","0","0","0","1","1","0","0","0","0",0.553424657534247
1350,0.123410037133788,0.125529785315588,0.294812545328776,"0","0","1","1","1","1","1","1","1","0",0.471232876712329
1351,0.322687081636479,0.595931110451835,-0.226387708557861,"0","0","0","0","1","1","1","0","1","0",1.03287671232877
1352,1.16149014895858,2.00713508586058,-0.472961575893873,"0","0","0","0","1","1","1","0","0","0",1.01369863013699
1353,-0.386739196793101,1.53673376072433,1.0697183414836,"0","0","0","1","0","1","0","0","0","0",1.68219178082192
1357,0.233165701644501,-1.28567419009315,0.314822963024121,"0","0","0","1","1","1","1","1","1","0",0.443835616438356
1358,0.572243257367541,0.125529785315588,0.240205917324131,"0","0","0","0","1","1","1","0","1","0",1.68767123287671
1359,3.73369692338562,0.125529785315588,-0.384441557520245,"0","0","0","0","1","1","1","0","1","0",2.21643835616438
1360,0.200055054250207,1.06633243558808,0.0195602404995287,"0","0","0","1","1","1","1","1","0","0",0.0438356164383562
1362,-0.517955466096412,-0.815272864956907,-0.552984279454692,"0","0","1","0","1","1","0","0","0","0",0.791780821917808
1363,-0.578658319652616,-0.815272864956907,-0.535211993785934,"0","0","0","0","1","1","0","0","0","0",1.3013698630137
1364,-0.601345244719076,-0.462471871104721,-0.352823200839543,"0","1","1","0","1","1","1","0","0","0",1.7041095890411
1368,-0.619126888690086,0.125529785315588,2.0336135233412,"0","0","0","1","0","1","1","0","1","0",0.956164383561644
1369,-0.565781956777058,0.595931110451835,0.528773210989522,"0","0","1","1","1","1","1","1","1","0",2.53150684931507
1370,-0.370797033232886,-0.580072202388783,-0.285083127395583,"0","0","0","1","1","1","1","1","1","0",0.515068493150685
1371,-0.564555636503195,-2.6968781655019,-0.668949865984874,"0","0","1","0","1","1","0","1","0","0",1.24109589041096
1372,-0.290473055294878,0.360730447883712,-0.357659842083441,"0","0","0","0","1","1","1","0","0","0",0.764383561643836
1373,2.43747639391273,0.125529785315588,1.0697183414836,"0","0","0","1","1","1","1","1","1","0",2.23013698630137
1374,-0.0703485661365213,1.06633243558808,0.443458652891262,"0","0","1","1","1","1","1","1","0","0",0.745205479452055
1375,-0.164162067087019,1.06633243558808,0.443458652891262,"0","0","1","1","1","1","1","1","0","0",0.6
1376,1.62810501316334,0.125529785315588,2.58923928255206,"0","0","0","1","1","1","1","0","1","0",1.03835616438356
1377,-0.400841879942523,1.77193442329245,-0.287822535965657,"0","0","0","0","1","1","1","0","0","0",2.06301369863014
1378,-0.284954614062496,0.0863296748875674,-0.285091256204397,"0","0","0","0","1","1","1","0","1","0",1.5013698630137
1382,-0.555358234449225,0.595931110451835,1.0697183414836,"0","0","1","1","1","1","1","1","1","0",1.05479452054795
1383,-0.555358234449225,0.439130668739753,0.100151960677276,"0","0","0","1","1","1","1","1","0","0",0.134246575342466
1384,0.213544577262697,0.360730447883712,-0.220052656889382,"0","0","0","1","1","1","1","1","0","0",0.216438356164384
1385,0.0878467491917689,0.360730447883712,-0.220052656889382,"0","0","0","1","1","1","1","1","0","0",0.216438356164384
1386,-0.763219520868955,0.125529785315588,-0.496424027731923,"1","0","0","0","1","1","1","0","1","0",0.446575342465753
1388,-0.420463004324326,-0.344871539820659,-0.542495406482629,"0","0","1","0","1","1","0","0","1","0",0.975342465753425
1389,2.69684313183469,5.29994436181431,-0.420479276592431,"0","0","0","0","1","1","1","0","0","0",0.104109589041096
1390,-0.368344392685161,0.203930006171629,0.0217794053055528,"0","0","1","0","1","1","1","1","1","0",0.561643835616438
1392,0.385229415603477,-0.305671429392639,0.188728880712597,"0","0","0","1","1","1","1","0","1","0",0.443835616438356
1394,0.721854330778792,0.125529785315588,-0.316785481767356,"0","0","1","0","1","1","1","0","1","0",0.912328767123288
1395,-0.795717008126317,-1.05047352752503,-0.50186762003388,"0","0","0","0","1","1","0","0","0","0",0.249315068493151
1399,0.383389935192683,0.595931110451835,-0.55605696918611,"0","0","0","0","1","1","1","0","1","0",1.52876712328767
1400,1.24733256812897,0.125529785315588,0.988159293057077,"0","0","0","1","0","1","1","0","1","0",0.0164383561643836
1402,-0.623419009648605,0.125529785315588,-0.220052656889382,"0","0","0","1","1","1","1","1","0","0",0.841095890410959
1406,-0.612995287320772,0.439130668739753,0.0174359117963261,"0","0","1","1","1","1","1","1","0","0",1.09315068493151
1407,2.00151953655453,0.595931110451835,-0.144183774632148,"0","0","0","0","1","1","1","0","0","0",0.284931506849315
1408,0.844486358165064,0.125529785315588,0.121357313268173,"0","0","0","1","1","1","1","1","1","0",0.145205479452055
1409,-0.235901803107988,0.595931110451835,-0.450068140672753,"0","0","0","0","1","1","1","1","1","0",1.24383561643836
1410,0.442866468475025,-0.658472423244824,-0.594788033578428,"1","0","0","0","1","1","0","0","0","0",0.936986301369863
1411,-0.640587493482683,-0.854472975384927,-0.578039977820143,"0","0","1","0","1","1","0","0","1","0",0.786301369863014
1414,-0.692092944984917,-0.188071098108577,-0.476110134507549,"0","0","1","0","1","1","0","0","0","0",0.66027397260274
1415,-0.692092944984917,1.30153309815621,-0.676024639255362,"1","0","0","0","1","1","0","0","0","0",0.424657534246575
1418,1.47788077961516,-0.344871539820659,-0.409724862532468,"0","0","0","0","1","1","0","0","1","0",0.194520547945205
1419,0.477816596280112,-1.05047352752503,1.65662104740501,"0","0","0","0","1","1","0","0","0","0",0.457534246575342
1420,-0.576205679104891,0.125529785315588,-0.0430315873626898,"0","0","0","0","1","1","1","0","0","0",1.0986301369863
1424,-0.750343157993396,0.125529785315588,3.97801917227074,"0","0","1","1","1","1","1","0","1","0",0.197260273972603
1430,5.15745476134023,1.06633243558808,-0.321223811379404,"0","0","0","0","1","1","1","0","0","0",0.498630136986301
1431,-0.413718242818081,1.06633243558808,0.405865621732802,"0","0","0","0","1","1","1","1","0","0",0.827397260273973
1432,0.255852626710961,1.53673376072433,-0.574113763163331,"0","0","0","0","1","1","0","0","1","0",2.45479452054795
1436,0.501729841620435,-0.815272864956907,-0.132632737308484,"0","0","1","1","1","1","1","1","1","0",0.794520547945205
1439,-0.742372076213289,1.53673376072433,-0.64370449541378,"0","0","1","0","1","1","1","0","0","0",2.86575342465753
1440,-0.57130039800944,1.06633243558808,-0.131551605736318,"0","0","0","0","1","1","1","0","0","0",0.717808219178082
1443,-0.389191837340827,2.94793773613307,-0.426795361040346,"0","0","0","0","1","1","1","0","0","0",1.91232876712329
1446,-0.782227485113827,-0.344871539820659,-0.510877049801926,"0","0","1","0","1","1","1","0","0","0",1.09041095890411
1448,2.75018806374772,-0.658472423244824,-0.0683148923749132,"0","0","0","0","1","1","0","0","1","0",1.25205479452055
1449,0.172462848088296,0.360730447883712,-0.542495406482629,"0","0","0","0","1","1","1","0","0","0",0.186301369863014
1454,0.0872335890548376,-0.344871539820659,-0.466626524225394,"0","0","0","0","1","1","0","0","0","0",1.73972602739726
1458,-0.770577442512131,-0.854472975384927,0.042131232971056,"1","0","0","0","1","1","0","0","0","0",0.449315068493151
1459,1.3399197488056,0.909531993876,-0.687917086549183,"0","0","0","0","1","1","1","0","1","0",0.652054794520548
1460,0.583893299969237,0.595931110451835,0.336312823923483,"0","0","0","0","1","1","1","0","1","0",0.989041095890411
1464,-0.790198566893935,-2.46167750293377,-0.685432380655259,"1","0","1","0","1","1","0","0","0","0",0.536986301369863
1469,-0.570687237872509,0.125529785315588,-0.504105752060468,"0","0","1","0","1","1","1","0","0","0",0.487671232876712
1470,0.00261749015831033,-0.658472423244824,-0.538113978532273,"0","0","1","1","1","1","1","1","0","0",1.63561643835616
1474,0.892926008982641,-0.266471318964618,0.311029518911259,"0","1","0","0","1","1","1","0","0","0",0.635616438356164
1475,-0.650398055673585,-0.344871539820659,-0.50186762003388,"0","0","1","0","1","1","1","0","0","0",0.345205479452055
1476,-0.668179699644594,0.360730447883712,1.94382270118977,"0","0","1","0","1","1","1","0","1","0",0.843835616438356
1479,-0.519181786370275,0.125529785315588,-0.610568761087932,"0","0","1","0","1","1","0","0","0","0",0.104109589041096
1481,0.0976573113826707,-0.462471871104721,-0.18367172144508,"0","0","1","0","1","1","1","1","1","0",0.463013698630137
1482,-0.762606360732023,2.00713508586058,-0.476811921668428,"0","0","0","0","1","1","1","0","0","0",0.528767123287671
1483,-0.745437876897945,2.00713508586058,-0.482369317293771,"0","0","0","0","1","1","1","0","0","0",0.528767123287671
1484,-0.606250525814527,2.00713508586058,-0.347550313522665,"0","0","0","0","1","1","1","0","0","0",0.528767123287671
1485,-0.259201888311379,0.831131773019959,-0.281335746532663,"0","0","0","0","1","1","0","0","0","0",2.21095890410959
1486,-0.158643625854637,0.125529785315588,-0.302256590815096,"0","0","1","0","1","1","1","0","1","0",2.63835616438356
1487,0.100723112067327,-0.658472423244824,-0.363255172149912,"0","0","0","0","1","1","1","1","0","0",0.734246575342466
1488,-0.61667424814236,-1.44247463180524,-0.384441557520245,"0","0","1","1","1","1","0","1","1","0",1.46849315068493
1489,0.0774230268639358,0.125529785315588,0.304618598360523,"0","0","0","1","1","1","1","1","1","0",0.512328767123288
1490,3.00955480166969,-0.344871539820659,-0.306903559853351,"0","0","0","0","1","1","1","0","1","0",0.4
1491,-0.671858660466183,0.595931110451835,0.121357313268173,"0","0","0","0","1","1","1","0","0","0",1.84109589041096
1492,1.45090173359018,-0.266471318964618,-0.194769351877159,"0","0","0","0","1","1","1","0","0","0",1.69041095890411
1493,-0.624645329922468,0.125529785315588,-0.0999269266487608,"0","0","1","1","1","1","1","1","1","0",1.24383561643836
1496,-0.0329457977837084,1.06633243558808,-0.637331509304172,"0","0","0","0","1","1","1","0","0","0",0.627397260273973
1498,1.48155974043674,1.06633243558808,0.273341651649978,"0","0","0","1","1","1","1","1","1","0",0.947945205479452
1499,-0.599505764308283,0.125529785315588,-0.529635630940028,"1","0","0","0","1","1","0","0","0","0",0.931506849315068
1500,-0.472581615963492,-1.05047352752503,-0.283289370250787,"0","0","0","0","1","1","1","0","1","0",0.353424657534247
1501,-0.77916168442917,0.125529785315588,-0.574113763163331,"0","0","1","0","1","1","1","0","0","0",1.43835616438356
1502,-0.766285321553612,0.125529785315588,-0.637331509304172,"0","0","0","0","1","1","1","0","0","0",0.424657534246575
1504,0.312876519445577,0.321530337455691,0.61482749068979,"0","0","1","1","0","1","1","1","1","0",1.07397260273973
1505,-0.774256403333719,-1.44247463180524,-0.43438224926607,"0","1","1","0","1","1","1","0","1","0",0.53972602739726
1510,-0.758314239773504,0.125529785315588,-0.0683148923749132,"0","0","0","0","1","1","1","0","0","0",0.416438356164384
1511,-0.0593116836717568,-0.658472423244824,-0.38443523511339,"0","0","1","0","1","1","0","0","1","0",1.57260273972603
1514,-0.784680125661552,0.125529785315588,-0.352823200839543,"0","0","1","0","1","1","1","0","0","0",2.0986301369863
1515,-0.677990261835496,-0.658472423244824,1.19490199720804,"0","0","0","0","1","1","0","0","1","0",0.802739726027397
1516,-0.294765176253398,-1.05047352752503,-0.417444521302142,"0","0","1","0","1","1","0","0","1","0",2.17534246575342
1519,-0.0807722884643543,-0.266471318964618,0.450116147309335,"0","0","0","0","1","1","1","1","0","0",0.120547945205479
1522,-0.448055210486237,0.595931110451835,0.121357313268173,"0","0","1","0","1","1","1","0","1","0",0.712328767123288
1524,-0.555971394586156,0.125529785315588,0.690373930197432,"0","0","0","0","1","1","1","0","1","0",0.427397260273973
1525,-0.569460917598646,-0.344871539820659,-0.0338893870506931,"0","0","1","1","1","1","1","1","1","0",0.504109589041096
1526,-0.178877910373371,-1.44247463180524,-0.578779699422151,"0","0","0","0","1","1","0","0","1","0",0.4
1527,-0.725816752516142,0.125529785315588,-0.333855980275234,"0","0","1","0","1","1","1","0","1","0",0.435616438356164
1528,-0.700064026765025,0.125529785315588,-0.46510914658025,"0","0","1","0","1","1","1","0","0","0",0.435616438356164
1529,-0.511210704590167,-0.658472423244824,0.563938437915751,"0","0","0","0","1","1","0","0","0","0",0.767123287671233
1530,0.140578520967866,-1.7560755152294,-0.0683148923749132,"0","0","0","0","1","1","0","0","0","0",1.16712328767123
1531,-0.525313387739588,-0.658472423244824,-0.595603624062693,"1","0","0","0","1","1","1","0","0","0",0.761643835616438
1533,-0.549226633079911,0.125529785315588,0.0265212104466299,"0","0","0","0","1","1","1","0","0","0",1.51232876712329
1534,2.23268090817766,0.360730447883712,-0.591311613009284,"0","0","0","1","1","1","1","1","0","0",0.323287671232877
1536,3.51541191463806,0.360730447883712,-0.664427538681756,"0","0","0","1","1","1","1","1","0","0",0.323287671232877
1537,2.45096591692522,0.360730447883712,-0.266782469153963,"0","0","0","1","1","1","1","1","0","0",0.323287671232877
1539,1.2362956856642,-0.266471318964618,-0.333855980275234,"0","0","1","1","1","1","1","1","1","0",1.00547945205479
1540,1.04437656280469,1.06633243558808,0.919061708541301,"0","0","0","1","1","1","1","1","1","0",1.26849315068493
1541,-0.497721181577677,0.125529785315588,0.216193416089716,"0","0","1","1","0","1","1","0","0","0",0.879452054794521
1544,-0.600118924445214,0.125529785315588,-0.542495406482629,"0","0","0","0","1","1","1","0","0","0",1.44657534246575
1545,2.56930582335297,0.125529785315588,-0.0683148923749132,"0","0","0","0","1","1","1","0","1","0",0.791780821917808
1546,-0.308254699265888,4.35914171154181,-0.514044575636166,"0","0","0","0","1","1","1","0","1","0",0.580821917808219
1547,-0.50814490390551,-1.05047352752503,-0.258062966900257,"0","0","0","0","1","1","0","1","1","0",0.523287671232877
1549,0.366221451358605,0.595931110451835,0.482834602782767,"0","0","0","1","1","1","1","1","0","0",0.495890410958904
1551,-0.64794541512586,-0.344871539820659,-0.558958953932449,"0","0","1","0","1","1","1","0","1","0",0.597260273972603
1552,-0.61667424814236,-0.266471318964618,-0.548830458151108,"0","0","0","0","1","1","0","0","0","0",0.846575342465753
1554,9.5525866228642,-0.344871539820659,-0.600459232527156,"0","0","0","0","1","1","0","0","0","0",1.66301369863014
1557,-0.282501973514771,0.125529785315588,-0.207704996302017,"0","0","0","1","1","1","1","1","1","0",0.898630136986301
1558,-0.744824716761014,0.595931110451835,-0.0958688446489781,"0","0","1","1","0","1","1","0","1","0",0.961643835616438
1566,-0.681056062520153,-0.736872644100866,-0.569296089139997,"1","0","0","0","1","1","0","0","0","0",1.41095890410959
1567,-0.552292433764568,1.53673376072433,1.02569542255384,"1","0","1","0","1","1","0","0","0","0",0.282191780821918
1568,-0.123693498049549,-0.658472423244824,-0.447659303661086,"0","0","0","1","1","1","0","1","1","0",1.54520547945205
1570,-0.714779870051378,0.125529785315588,0.519694606652359,"0","0","0","1","1","1","1","1","1","0",2.01643835616438
1572,-0.231609682149468,-0.815272864956907,-0.624016520468027,"1","0","0","0","1","1","0","0","0","0",0.46027397260274
1573,-0.279436172830114,-1.05047352752503,-0.536274158137536,"1","0","0","0","1","1","0","0","0","0",1.47945205479452
1574,-0.728269393063868,-1.44247463180524,-0.226368741337297,"0","0","0","1","0","1","0","0","1","0",0.712328767123288
1576,-0.480552697743599,-0.658472423244824,-0.163150995196456,"0","0","1","0","1","1","1","0","0","0",1.32328767123288
1579,-0.364052271726641,-0.580072202388783,-0.422110457560962,"0","0","0","0","1","1","0","0","1","0",0.950684931506849
1580,-0.183170031331891,0.125529785315588,0.690373930197432,"0","0","0","0","1","1","1","0","1","0",1.85753424657534
1581,-0.749116837719534,0.595931110451835,-0.496613699937566,"1","0","0","0","1","1","0","0","0","0",2.43561643835616
1582,-0.641813813756546,0.595931110451835,-0.298918359995777,"0","0","0","0","1","1","1","0","0","0",1.31506849315068
1583,0.44961122998127,0.595931110451835,-0.510883372208781,"0","0","1","1","1","1","0","0","1","0",0.586301369863014
1584,0.072517745768485,3.65353972383744,0.184575059409014,"0","0","0","0","1","1","1","1","1","0",0.375342465753425
1585,-0.642426973893477,-0.344871539820659,-0.464995343256864,"1","0","1","0","1","1","0","0","0","0",1.04657534246575
1586,-0.715393030188309,-0.344871539820659,-0.321211166565695,"0","0","0","1","1","1","1","1","1","0",1.03835616438356
1587,1.50179402495548,-0.344871539820659,-0.0683148923749132,"0","0","0","1","0","1","1","0","1","0",0.723287671232877
1588,-0.267786130228418,0.595931110451835,-0.354169873499608,"0","0","0","1","1","1","1","1","1","0",0.189041095890411
1590,-0.685961343615604,-0.815272864956907,-0.488590565638864,"0","0","1","0","1","1","1","0","0","0",1.66575342465753
1591,0.643369833251578,0.125529785315588,-0.194769351877159,"0","0","0","0","1","1","1","0","1","0",0.797260273972603
1592,-0.185622671879616,-1.05047352752503,-0.312195414390793,"0","0","1","0","1","1","0","0","1","0",0.884931506849315
1593,-0.714166709914446,0.595931110451835,0.595537827375889,"0","0","1","0","1","1","1","0","1","0",0.249315068493151
1596,1.50118086481855,-0.815272864956907,-0.232267546932797,"1","0","0","0","1","0","0","0","0","0",1.11506849315068
1597,-0.368957552822092,0.125529785315588,-0.194769351877159,"0","0","1","0","1","1","1","0","1","0",1.86575342465753
1598,-0.624032169785537,-0.344871539820659,-0.131267097427854,"0","0","1","1","0","1","1","1","1","0",0.641095890410959
1601,-0.183783191468822,0.125529785315588,1.18035413903522,"0","0","1","1","1","1","1","1","1","0",2.74246575342466
1603,-0.698224546354231,2.94793773613307,-0.661723354949873,"1","0","0","0","1","1","0","0","0","0",0.83013698630137
1605,-0.606250525814527,-0.815272864956907,-0.50186762003388,"0","0","0","0","1","1","1","0","1","0",0.320547945205479
1607,1.38651991921238,0.595931110451835,-0.10624933350353,"0","0","1","0","1","1","1","0","1","0",0.263013698630137
1608,-0.306415218855094,-0.344871539820659,-0.147446136569209,"0","0","1","1","1","1","0","1","1","0",0.926027397260274
1609,-0.75647475936271,-0.344871539820659,-0.622157732852725,"1","0","0","0","1","1","0","0","0","0",0.876712328767123
1613,-0.482392178154393,-0.344871539820659,-0.0762242233502299,"0","0","0","0","1","1","1","0","1","0",1.05479452054795
1616,-0.657755977316761,-1.12887374838107,-0.574113763163331,"1","0","1","0","1","1","0","0","0","0",1.36438356164384
1618,-0.208309596946077,0.125529785315588,-0.312195414390793,"0","0","0","0","1","1","1","0","1","0",0.76986301369863
1619,1.45090173359018,0.595931110451835,3.9695534694922,"0","0","1","1","0","1","1","0","1","0",0.501369863013699
1621,-0.785906445935415,-0.658472423244824,0.85897144632462,"0","0","1","1","1","1","1","0","1","0",1.78356164383562
1622,-0.777322204018376,-0.344871539820659,-0.637331509304172,"0","0","1","0","1","1","1","0","1","0",0.194520547945205
1623,2.01133009874544,0.125529785315588,3.44062091202218,"0","0","1","1","1","1","1","0","0","0",1.18356164383562
1624,0.81566783172929,1.30153309815621,3.43409618814806,"0","0","1","1","1","1","1","1","1","0",2.47397260273973
1625,-0.578658319652616,2.4383363005688,-0.313598988712552,"0","0","1","0","1","1","1","0","0","0",0.287671232876712
1628,1.43495957002996,-0.0312706563964944,-0.29130681438332,"0","0","0","0","1","1","1","1","1","0",1.22465753424658
1629,0.998389552534834,-0.109670877252536,-0.575327665279447,"1","0","0","0","1","1","0","0","0","0",1.77260273972603
1631,-0.639361173208821,0.125529785315588,-0.713200391561406,"0","0","1","0","1","1","1","1","0","0",0.142465753424658
1632,-0.357307510220396,0.595931110451835,-0.349029756726681,"0","0","1","0","1","1","1","0","0","0",1.21369863013699
1633,-0.156190985306911,-1.05047352752503,-0.455246191886809,"0","0","0","0","1","1","1","0","0","0",0.227397260273973
1634,-0.0721880465473153,-0.344871539820659,-0.285091256204397,"0","0","1","1","0","1","1","0","1","0",0.879452054794521
1635,-0.144540942705215,-0.109670877252536,-0.00509714623407256,"0","0","0","0","1","1","1","0","0","0",1.51780821917808
1637,-0.692092944984917,-0.109670877252536,-0.474763461847483,"0","0","0","0","1","1","1","0","0","0",1.27671232876712
1641,-0.542481871573666,-0.815272864956907,-0.599397068175555,"0","0","1","0","1","1","0","0","1","0",1.24657534246575
1642,-0.741758916076357,-0.815272864956907,-0.447659303661086,"0","0","1","0","1","1","0","0","0","0",1.22191780821918
1644,-0.563942476366264,1.53673376072433,0.500701724554346,"0","0","0","1","0","1","1","1","1","0",0.219178082191781
1645,-0.431499886789091,0.125529785315588,-0.529863237586799,"0","0","1","1","0","1","1","0","1","0",0.63013698630137
1646,-0.319291581730652,-0.815272864956907,-0.601900741290043,"1","0","0","0","1","1","0","0","0","0",1.23287671232877
1647,-0.248165005846615,-0.658472423244824,-0.505850736352385,"0","0","0","1","1","1","1","1","1","0",0.610958904109589
1648,2.93536242510099,-0.658472423244824,-0.620867961854352,"0","0","0","0","1","1","1","0","1","0",1.08219178082192
1653,-0.487297459249844,1.06633243558808,0.500701724554346,"0","0","0","1","0","1","1","0","1","0",0.704109589041096
1654,0.77949138365034,2.00713508586058,-0.580771257581404,"0","0","0","0","1","1","1","0","1","0",1.13150684931507
1655,0.746993896392978,2.00713508586058,3.39159064686344,"0","0","0","0","1","1","1","0","1","0",1.8
1658,0.0884599093287003,0.125529785315588,0.0341080986723534,"0","0","1","1","1","1","0","1","1","0",1.25753424657534
1660,-0.477486897058942,1.06633243558808,-0.194769351877159,"0","0","1","0","1","1","1","0","0","0",0.936986301369863
1661,1.08055301088364,-0.266471318964618,-0.213224457486231,"1","0","1","0","1","1","0","0","0","0",1.77808219178082
1662,-0.763219520868955,-1.83447573608544,-0.557308805743354,"0","0","0","1","1","1","0","1","0","0",0.189041095890411
1664,-0.541868711436735,0.650811265051065,-0.0197019060685902,"0","0","1","1","1","1","1","1","1","0",0.712328767123288
1668,-0.520408106644137,0.595931110451835,-0.0870165718513215,"0","0","0","0","1","1","1","0","1","0",1.34794520547945
1669,3.35905607972056,-0.344871539820659,0.121357313268173,"0","0","0","1","0","1","1","0","1","0",1.23013698630137
1670,-0.574366198694097,0.125529785315588,-0.428312738685491,"0","0","1","0","1","1","1","0","0","0",0.879452054794521
1671,-0.717232510599103,-0.266471318964618,-0.321223811379404,"0","0","0","0","1","1","1","1","1","0",1.98630136986301
1672,-0.559037195270813,0.125529785315588,0.405865621732802,"0","0","0","0","1","1","1","0","1","0",0.465753424657534
1673,-0.710487749092858,-0.266471318964618,5.7044724896958,"0","0","0","1","1","1","1","1","0","0",0.186301369863014
1677,0.339855565470557,1.53673376072433,-0.490240713827959,"0","0","0","1","1","1","1","1","1","0",0.164383561643836
1678,-0.760766880321229,2.00713508586058,-0.447659303661086,"0","0","0","0","1","1","1","0","0","0",0.183561643835616
1679,-0.487910619386775,1.30153309815621,-0.312179156773167,"0","0","0","0","1","1","1","0","0","0",0.989041095890411
1680,-0.741145755939426,-0.266471318964618,-0.0683148923749132,"0","0","1","0","1","1","1","0","0","0",0.164383561643836
1681,1.38897255976011,0.595931110451835,-0.539233044545568,"0","0","0","0","1","1","1","0","0","0",1.13150684931507
1682,-0.551679273627637,0.125529785315588,-0.369116043304284,"0","0","1","0","1","1","1","0","1","0",1.4027397260274
1683,-0.453573651718619,-0.815272864956907,-0.330479815014787,"1","0","1","0","1","1","0","0","0","0",1.17260273972603
1684,2.66802460539892,-3.71608103663043,-0.105140383341204,"0","0","1","0","1","1","1","0","1","0",0.383561643835616
1686,-0.589695202117381,-0.070470766824515,0.0466264642447971,"0","0","1","0","1","1","1","0","1","0",0.531506849315069
1687,-0.692092944984917,-2.22647684036565,-0.510251131523304,"1","0","0","0","1","1","0","0","0","0",1.26301369863014
1688,-0.643040134030409,-0.344871539820659,0.157338130678667,"1","0","0","0","1","1","0","0","0","0",2.09315068493151
1690,-0.668792859781526,-1.44247463180524,-0.469092262898754,"0","0","0","1","1","1","1","1","1","0",1.37534246575342
1692,0.493145599703396,0.164729895743609,0.0400692251354219,"0","0","0","0","1","1","1","0","1","0",0.83013698630137
1693,1.24058780662272,-0.344871539820659,-0.501851362416253,"0","0","0","0","1","1","0","0","1","0",1.28767123287671
1694,-0.470128975415766,0.125529785315588,0.216193416089716,"0","0","0","0","1","1","1","0","1","0",0.506849315068493
1698,-0.0826117688751483,3.5751395029814,-0.389979985925023,"0","0","0","1","1","1","1","1","1","0",1.73698630136986
1699,0.504795642305092,-1.05047352752503,-0.391895675202018,"1","0","1","0","1","1","0","0","0","0",0.605479452054794
1701,-0.515502825548687,0.360730447883712,-0.524969694681208,"0","0","0","0","1","1","1","1","1","0",0.117808219178082
1710,0.644596153525441,0.909531993876,-0.257456015842199,"0","0","0","0","1","1","1","0","0","0",0.901369863013699
1711,-0.603797885266802,-1.44247463180524,-0.160912863169868,"1","0","1","0","1","1","0","0","0","0",0.564383561643836
1712,0.569790616819816,-0.815272864956907,-0.603228446729545,"1","0","1","0","1","1","0","0","0","0",0.172602739726027
1713,-0.657755977316761,-0.658472423244824,-0.432826937179796,"1","0","1","0","1","1","0","0","0","0",0.0958904109589041
1715,-0.696998226080368,-0.815272864956907,-0.147104726599051,"1","0","1","0","1","1","0","0","1","0",1.26027397260274
1716,-0.737466795117838,0.517530889595794,0.0897452789943253,"0","0","1","0","1","1","1","0","1","0",1.43013698630137
1717,-0.751569478267259,-1.05047352752503,0.43747765600665,"0","0","1","1","1","1","1","1","1","0",1.15068493150685
1718,-0.489136939660638,0.595931110451835,-0.321211166565695,"0","0","0","0","1","1","1","0","0","0",0.589041095890411
1722,-0.0482748012069924,1.06633243558808,-0.662956224286553,"0","0","0","1","0","1","1","0","1","0",0.145205479452055
1723,-0.0574722032609627,-0.344871539820659,0.86107891527621,"0","0","0","0","1","1","1","0","0","0",0.131506849315068
1728,-0.710487749092858,1.06633243558808,-0.321211166565695,"0","0","1","0","1","1","0","0","0","0",0.205479452054795
1739,-0.615447927868498,-0.109670877252536,-0.351135118209319,"0","0","0","0","1","1","1","0","1","0",0.424657534246575
1740,1.06093188650183,-1.24647407966513,0.34611887695523,"0","0","0","0","1","1","1","0","0","0",0.652054794520548
1744,0.103175752615053,-0.188071098108577,-0.424329622366986,"1","0","0","0","1","1","0","0","0","0",0.56986301369863
1745,-0.721524631557622,-0.815272864956907,0.405865621732802,"0","1","0","0","1","1","1","0","1","0",0.175342465753425
1747,-0.566395116913989,-1.05047352752503,-0.258006065238564,"0","0","0","0","1","1","1","0","1","0",0.443835616438356
1748,0.000778009747516187,1.06633243558808,0.121357313268173,"0","0","0","0","1","1","1","0","0","0",0.589041095890411
1749,-0.162322586676225,1.06633243558808,-0.321211166565695,"0","0","0","0","1","1","1","0","0","0",0.471232876712329
1752,1.45458069441176,0.125529785315588,0.911658170114366,"0","0","1","1","0","1","1","1","1","0",0.410958904109589
1754,-0.808593371001875,-1.12887374838107,-0.38443523511339,"0","0","1","0","1","1","0","0","0","0",1.15616438356164
1755,-0.387352356930033,0.125529785315588,-0.342713672278766,"0","0","1","0","1","1","1","0","1","0",0.668493150684932
